log_id,access_time,status,user_id,camera_id
863,2025-07-04,Denied,24,447
864,2025-11-11,Success,269,382
865,2025-11-05,Failed,86,156
866,2024-08-22,Success,49,4
867,2026-02-20,Success,239,52
868,2026-02-27,Success,11,344
869,2024-09-22,Success,227,199
870,2026-06-02,Success,381,229
871,2025-12-06,Success,139,333
872,2024-12-29,Success,178,241
873,2025-05-07,Denied,332,9
874,2025-06-03,Success,21,369
875,2025-10-03,Success,329,319
876,2025-07-14,Success,132,40
877,2024-10-05,Denied,131,22
878,2024-10-08,Success,218,346
879,2025-03-03,Success,366,306
880,2025-09-15,Success,272,461
881,2026-05-29,Success,349,173
882,2026-06-18,Success,72,208
883,2025-09-11,Success,196,377
884,2026-06-17,Success,60,7
885,2024-07-27,Success,278,388
886,2026-05-12,Success,344,193
887,2026-01-08,Success,264,408
888,2025-12-03,Success,354,169
889,2025-02-20,Success,271,461
890,2025-03-21,Success,2,154
891,2025-10-23,Success,347,158
892,2026-01-19,Success,402,340
893,2025-08-31,Success,25,133
894,2024-10-20,Success,491,257
895,2026-01-12,Success,301,141
896,2026-03-14,Failed,438,329
897,2026-05-08,Success,431,226
898,2025-12-19,Success,458,59
899,2024-07-31,Success,113,155
900,2025-06-27,Denied,128,114
901,2025-12-11,Success,367,45
902,2025-01-08,Denied,393,377
903,2025-05-20,Success,39,258
904,2025-07-11,Success,77,97
905,2025-09-04,Success,434,250
906,2024-09-14,Denied,294,127
907,2025-05-31,Success,472,359
908,2025-03-31,Success,275,29
909,2025-04-02,Denied,272,292
910,2025-03-18,Success,429,211
911,2025-04-06,Success,326,154
912,2026-02-10,Success,231,280
913,2026-04-11,Denied,339,232
914,2025-12-21,Failed,436,166
915,2025-01-16,Denied,26,58
916,2026-01-20,Success,386,476
917,2024-09-02,Success,430,47
918,2025-03-31,Success,425,364
919,2026-01-01,Success,68,385
920,2025-05-29,Success,279,299
921,2024-10-26,Failed,473,11
922,2024-12-29,Success,25,495
923,2024-12-06,Success,232,421
924,2025-11-05,Success,154,263
925,2026-01-16,Success,411,78
926,2026-03-20,Success,61,232
927,2025-09-05,Success,155,178
928,2024-08-02,Success,114,67
929,2024-11-10,Success,330,474
930,2025-05-31,Success,269,171
931,2025-06-13,Success,160,347
932,2025-06-06,Success,279,149
933,2025-04-10,Denied,325,309
934,2025-06-22,Success,197,21
935,2026-05-15,Success,328,424
936,2025-05-21,Success,273,93
937,2024-11-09,Denied,329,53
938,2025-07-16,Success,363,437
939,2026-02-09,Success,54,493
940,2026-04-03,Success,420,154
941,2026-01-03,Success,488,483
942,2025-01-06,Success,193,233
943,2025-06-05,Success,356,209
944,2026-01-05,Success,186,211
945,2024-10-09,Success,370,304
946,2025-08-14,Success,397,290
947,2025-10-31,Success,166,474
948,2025-11-19,Success,451,390
949,2024-12-06,Success,104,175
950,2025-10-01,Success,136,396
951,2025-01-23,Success,245,426
952,2026-04-14,Success,203,374
953,2025-10-11,Success,224,213
954,2026-01-10,Success,287,129
955,2024-11-20,Success,378,372
956,2025-08-29,Success,461,375
957,2026-03-23,Success,299,465
958,2025-03-31,Success,372,395
959,2026-03-20,Success,159,320
960,2025-07-09,Success,126,119
961,2025-11-04,Success,160,375
962,2024-12-02,Success,412,219
963,2025-07-21,Denied,45,226
964,2026-02-01,Success,22,190
965,2025-09-11,Success,432,292
966,2024-08-01,Failed,163,334
967,2025-09-29,Denied,222,48
968,2025-04-03,Success,99,418
969,2024-11-05,Success,480,224
970,2025-01-27,Failed,153,321
971,2026-01-31,Success,408,404
972,2025-09-10,Success,29,246
973,2025-02-18,Success,288,249
974,2025-04-04,Success,360,378
975,2025-10-24,Success,380,374
976,2025-01-28,Success,434,114
977,2025-01-10,Success,463,352
978,2025-06-19,Success,385,160
979,2026-05-28,Success,131,218
980,2025-09-20,Success,429,435
981,2024-11-21,Success,247,139
982,2026-05-26,Success,183,418
983,2025-08-21,Success,226,405
984,2026-02-05,Success,445,201
985,2025-02-07,Success,24,212
986,2024-08-04,Success,369,268
987,2025-01-27,Success,54,452
988,2024-12-26,Failed,350,364
989,2025-11-22,Success,196,233
990,2025-07-01,Success,32,69
991,2026-03-30,Success,408,453
992,2025-12-01,Success,333,172
993,2025-07-24,Denied,326,200
994,2025-05-26,Success,399,270
995,2025-01-15,Failed,330,262
996,2025-06-05,Success,211,104
997,2025-11-21,Success,153,62
998,2024-12-16,Success,378,139
999,2024-07-30,Success,84,273
1000,2025-09-12,Success,488,290
1001,2025-03-19,Success,457,41
1002,2024-12-22,Success,41,156
1003,2026-05-06,Success,239,82
1004,2026-03-11,Success,106,177
1005,2026-05-22,Denied,315,188
1006,2024-09-28,Success,281,34
1007,2025-03-12,Success,245,345
1008,2024-09-08,Success,277,141
1009,2024-10-27,Success,318,432
1010,2024-10-15,Success,34,207
1011,2026-04-07,Success,207,167
1012,2024-12-16,Success,311,354
1013,2025-05-20,Success,250,206
1014,2025-06-23,Success,181,371
1015,2025-07-18,Success,481,267
1016,2025-01-02,Success,478,439
1017,2025-09-17,Failed,298,68
1018,2024-08-28,Failed,43,57
1019,2025-05-11,Failed,454,110
1020,2026-06-06,Success,121,76
1021,2025-03-30,Success,5,91
1022,2024-10-09,Success,325,174
1023,2026-06-13,Success,235,297
1024,2025-08-24,Success,140,395
1025,2026-04-05,Success,385,10
1026,2026-05-12,Success,344,452
1027,2025-02-11,Success,23,242
1028,2025-01-13,Success,35,389
1029,2025-09-03,Success,46,409
1030,2025-12-18,Denied,191,173
1031,2026-01-01,Success,307,171
1032,2025-01-13,Success,96,246
1033,2025-06-07,Success,143,46
1034,2025-05-22,Success,129,48
1035,2025-01-27,Success,288,456
1036,2025-09-07,Success,329,192
1037,2026-05-16,Success,283,183
1038,2025-10-22,Success,357,337
1039,2025-06-02,Success,271,185
1040,2025-06-17,Success,45,236
1041,2025-05-25,Success,101,315
1042,2025-11-17,Success,380,52
1043,2025-03-09,Success,87,6
1044,2025-01-20,Success,95,426
1045,2025-11-18,Success,4,432
1046,2025-10-20,Success,210,412
1047,2025-03-10,Success,99,318
1048,2025-05-13,Success,131,137
1049,2025-07-19,Success,367,279
1050,2026-03-15,Success,274,55
1051,2026-06-07,Success,105,55
1052,2025-08-15,Success,469,255
1053,2026-01-09,Success,132,383
1054,2025-06-27,Success,139,473
1055,2025-12-06,Success,363,10
1056,2024-10-19,Success,251,123
1057,2025-12-29,Denied,35,376
1058,2026-03-25,Success,26,325
1059,2025-03-06,Success,356,81
1060,2025-09-06,Success,74,485
1061,2025-12-28,Success,336,52
1062,2025-05-02,Success,450,227
1063,2025-06-11,Success,101,151
1064,2025-04-16,Success,201,155
1065,2024-12-29,Success,289,2
1066,2024-08-05,Success,194,481
1067,2025-01-03,Success,307,352
1068,2026-03-11,Success,398,158
1069,2024-12-20,Success,134,30
1070,2025-05-30,Success,190,393
1071,2025-10-06,Success,335,246
1072,2026-03-20,Success,309,20
1073,2025-08-07,Success,474,113
1074,2026-02-10,Success,260,402
1075,2024-12-13,Success,382,192
1076,2025-10-14,Denied,384,41
1077,2025-07-28,Success,450,409
1078,2026-02-11,Success,68,113
1079,2024-09-15,Success,102,312
1080,2025-01-10,Success,9,357
1081,2024-10-05,Success,253,262
1082,2024-12-11,Success,106,202
1083,2026-03-07,Failed,353,47
1084,2025-01-17,Success,150,377
1085,2025-07-17,Success,135,493
1086,2026-01-27,Success,248,224
1087,2025-09-04,Success,331,238
1088,2024-09-23,Success,110,376
1089,2025-06-08,Denied,462,149
1090,2025-02-10,Success,376,192
1091,2025-02-15,Success,202,305
1092,2026-05-11,Success,44,71
1093,2025-04-04,Success,123,13
1094,2024-08-13,Success,229,337
1095,2024-12-02,Success,126,74
1096,2024-08-10,Success,495,218
1097,2025-03-01,Denied,209,328
1098,2025-05-03,Success,226,215
1099,2025-02-08,Denied,139,375
1100,2025-07-23,Success,12,206
1101,2025-04-08,Success,32,496
1102,2025-08-17,Success,320,362
1103,2024-12-25,Success,383,318
1104,2025-11-09,Failed,262,308
1105,2025-12-14,Success,306,106
1106,2025-02-17,Denied,21,450
1107,2024-12-07,Success,93,49
1108,2024-11-02,Success,117,212
1109,2025-01-21,Success,297,37
1110,2025-08-20,Success,418,291
1111,2025-01-12,Failed,454,264
1112,2025-11-27,Failed,364,403
1113,2025-07-14,Success,167,465
1114,2024-12-25,Denied,104,198
1115,2026-04-12,Failed,84,328
1116,2025-09-10,Success,390,438
1117,2025-03-04,Success,280,486
1118,2025-05-25,Success,17,408
1119,2024-08-13,Success,282,267
1120,2025-07-04,Failed,437,274
1121,2026-04-01,Success,41,439
1122,2025-03-22,Success,451,388
1123,2025-12-29,Success,170,231
1124,2026-01-31,Success,339,431
1125,2025-06-13,Denied,250,161
1126,2026-04-16,Success,466,357
1127,2026-06-02,Success,343,105
1128,2025-09-17,Success,81,202
1129,2025-05-17,Denied,322,30
1130,2025-08-09,Success,110,434
1131,2025-11-15,Success,42,482
1132,2024-11-23,Success,236,308
1133,2026-05-27,Success,154,8
1134,2025-10-18,Success,487,115
1135,2026-06-10,Success,366,34
1136,2024-08-28,Denied,281,465
1137,2024-10-02,Success,282,170
1138,2024-09-26,Failed,438,143
1139,2025-08-02,Success,225,489
1140,2024-08-13,Success,479,316
1141,2025-01-20,Success,440,81
1142,2025-04-23,Success,84,157
1143,2026-03-17,Success,168,208
1144,2026-04-30,Success,193,4
1145,2025-04-06,Success,79,207
1146,2025-05-04,Failed,444,342
1147,2025-06-24,Success,190,98
1148,2025-08-25,Success,147,391
1149,2025-05-30,Success,37,417
1150,2025-09-09,Success,416,258
1151,2025-10-26,Success,375,392
1152,2025-03-12,Success,227,23
1153,2025-12-12,Success,331,365
1154,2024-11-16,Success,66,11
1155,2025-07-17,Success,434,242
1156,2025-04-12,Success,135,87
1157,2024-12-24,Failed,58,316
1158,2025-11-22,Success,485,249
1159,2025-09-01,Success,366,186
1160,2025-10-23,Failed,426,280
1161,2025-09-11,Success,164,229
1162,2026-06-07,Success,137,140
1163,2025-06-05,Success,296,185
1164,2025-04-29,Denied,278,142
1165,2025-10-21,Success,3,314
1166,2025-09-17,Success,375,466
1167,2025-01-15,Success,47,57
1168,2024-10-31,Success,215,437
1169,2024-08-07,Success,323,125
1170,2026-04-19,Success,377,186
1171,2024-08-08,Denied,156,127
1172,2024-08-09,Success,38,324
1173,2024-08-14,Failed,305,347
1174,2024-12-22,Success,259,324
1175,2024-12-16,Failed,126,363
1176,2024-08-02,Success,428,458
1177,2024-09-06,Success,438,252
1178,2025-03-15,Success,63,265
1179,2025-07-18,Success,211,290
1180,2024-08-21,Success,136,256
1181,2025-04-16,Failed,276,458
1182,2026-03-18,Success,451,412
1183,2025-07-21,Success,96,305
1184,2024-09-24,Success,91,424
1185,2025-01-20,Success,25,102
1186,2025-02-08,Denied,36,331
1187,2025-05-01,Success,329,291
1188,2025-01-07,Success,485,146
1189,2024-12-16,Success,239,370
1190,2026-04-21,Success,138,416
1191,2025-04-23,Success,448,293
1192,2024-09-21,Success,28,119
1193,2026-02-06,Failed,176,410
1194,2026-04-29,Success,243,239
1195,2025-02-01,Success,62,122
1196,2025-10-04,Success,338,41
1197,2025-11-21,Success,243,123
1198,2025-09-15,Success,104,128
1199,2024-10-03,Success,477,351
1200,2025-10-11,Success,316,43
1201,2025-10-24,Failed,411,431
1202,2025-02-25,Success,128,494
1203,2024-12-14,Denied,492,302
1204,2024-11-04,Success,452,124
1205,2025-06-30,Success,420,67
1206,2026-05-26,Success,99,224
1207,2024-11-13,Failed,11,42
1208,2025-01-04,Success,151,323
1209,2025-01-23,Denied,176,108
1210,2026-02-16,Success,397,180
1211,2025-12-27,Success,25,227
1212,2026-05-22,Success,52,287
1213,2024-08-14,Success,448,36
1214,2026-06-16,Denied,231,426
1215,2025-08-18,Success,63,128
1216,2024-11-20,Denied,253,381
1217,2025-05-16,Denied,353,161
1218,2025-01-13,Failed,9,46
1219,2026-04-17,Denied,126,51
1220,2026-05-14,Success,63,321
1221,2025-08-20,Success,242,182
1222,2025-10-26,Success,409,350
1223,2026-04-07,Success,250,414
1224,2025-11-04,Success,440,218
1225,2024-09-03,Denied,106,493
1226,2025-01-30,Failed,202,451
1227,2024-10-07,Success,40,400
1228,2024-10-19,Success,229,202
1229,2026-03-12,Success,22,450
1230,2025-09-02,Success,345,392
1231,2026-04-26,Denied,118,485
1232,2024-10-11,Denied,342,215
1233,2025-04-02,Success,419,15
1234,2024-12-05,Success,382,483
1235,2024-12-06,Success,132,408
1236,2025-01-10,Denied,162,382
1237,2025-02-27,Success,47,444
1238,2024-09-28,Success,69,191
1239,2025-10-08,Success,87,165
1240,2026-03-31,Success,153,498
1241,2024-08-16,Success,383,373
1242,2026-04-10,Success,148,452
1243,2024-10-29,Success,215,421
1244,2025-11-28,Denied,422,250
1245,2024-09-25,Success,213,157
1246,2026-04-13,Success,261,407
1247,2025-08-30,Success,350,388
1248,2025-09-17,Success,1,314
1249,2026-01-26,Success,340,376
1250,2025-09-16,Success,129,197
1251,2026-03-22,Denied,408,466
1252,2026-04-04,Success,103,86
1253,2026-02-03,Success,80,202
1254,2025-02-13,Denied,496,69
1255,2025-02-22,Denied,373,490
1256,2024-09-23,Success,481,417
1257,2025-01-31,Failed,354,323
1258,2024-08-19,Success,124,267
1259,2025-12-08,Success,462,454
1260,2025-07-24,Denied,9,252
1261,2025-10-27,Success,244,365
1262,2025-10-17,Success,397,293
1263,2024-07-21,Success,193,489
1264,2025-07-27,Denied,412,331
1265,2025-05-04,Success,77,225
1266,2025-11-01,Success,245,170
1267,2025-04-14,Success,48,102
1268,2025-12-20,Success,244,409
1269,2024-09-26,Success,330,271
1270,2024-10-25,Success,289,88
1271,2025-02-07,Success,284,339
1272,2025-03-02,Success,341,337
1273,2025-08-23,Success,500,470
1274,2025-10-09,Denied,223,326
1275,2024-09-02,Success,304,324
1276,2024-10-06,Success,457,245
1277,2025-12-14,Success,312,493
1278,2026-05-13,Success,145,35
1279,2025-09-20,Success,172,385
1280,2025-11-06,Success,228,21
1281,2025-06-08,Success,262,228
1282,2025-06-13,Success,137,42
1283,2025-05-24,Success,364,407
1284,2026-04-21,Success,422,257
1285,2025-01-03,Success,268,387
1286,2025-12-12,Success,140,137
1287,2024-08-22,Success,165,489
1288,2025-10-24,Success,276,77
1289,2025-09-24,Success,19,471
1290,2025-09-05,Success,443,435
1291,2026-05-07,Success,285,177
1292,2025-07-16,Success,353,269
1293,2025-11-13,Success,174,469
1294,2024-10-22,Denied,275,123
1295,2026-05-01,Success,453,66
1296,2025-05-10,Success,321,45
1297,2024-09-13,Denied,40,306
1298,2024-08-03,Success,155,111
1299,2024-08-01,Denied,167,376
1300,2026-04-24,Denied,225,20
1301,2025-12-07,Success,218,180
1302,2026-01-05,Success,341,406
1303,2025-05-04,Success,451,262
1304,2024-10-08,Success,410,192
1305,2024-12-26,Success,282,402
1306,2026-01-30,Success,36,482
1307,2025-01-02,Success,170,209
1308,2026-01-06,Success,62,445
1309,2026-06-17,Success,365,323
1310,2025-03-11,Success,433,198
1311,2026-05-04,Success,307,196
1312,2025-05-23,Success,281,210
1313,2025-12-08,Denied,409,425
1314,2024-07-29,Success,401,94
1315,2025-06-05,Success,152,37
1316,2024-09-05,Success,399,233
1317,2026-05-01,Success,278,272
1318,2024-09-11,Success,105,388
1319,2024-11-26,Denied,223,496
1320,2024-07-23,Denied,6,69
1321,2025-11-06,Failed,257,293
1322,2025-12-21,Success,178,223
1323,2025-05-06,Success,270,63
1324,2025-04-20,Success,491,117
1325,2025-08-15,Success,90,43
1326,2025-12-02,Success,111,95
1327,2025-09-14,Success,149,308
1328,2024-07-26,Success,155,275
1329,2025-01-25,Success,253,248
1330,2025-03-01,Success,245,59
1331,2026-05-08,Success,128,58
1332,2026-01-04,Denied,36,165
1333,2026-01-09,Success,35,206
1334,2026-05-13,Success,452,130
1335,2024-12-23,Success,438,315
1336,2025-08-30,Success,75,366
1337,2025-09-07,Success,357,20
1338,2024-09-13,Success,350,299
1339,2025-10-08,Success,392,357
1340,2025-01-12,Denied,50,457
1341,2024-11-14,Failed,421,309
1342,2026-04-24,Success,142,383
1343,2025-07-25,Denied,363,126
1344,2025-06-02,Success,475,246
1345,2026-04-23,Success,108,285
1346,2026-05-03,Success,272,255
1347,2026-02-21,Success,54,48
1348,2026-02-10,Success,291,33
1349,2025-08-15,Success,309,169
1350,2025-08-10,Success,254,451
1351,2026-06-05,Success,96,326
1352,2025-10-10,Success,395,77
1353,2025-08-17,Success,19,325
1354,2025-10-20,Success,262,270
1355,2025-06-21,Success,337,355
1356,2024-11-21,Success,147,307
1357,2024-09-19,Success,84,166
1358,2026-03-18,Success,330,321
1359,2025-12-10,Failed,211,198
1360,2026-04-06,Denied,424,148
1361,2025-06-03,Success,427,261
1362,2025-09-30,Success,413,495
1363,2025-05-12,Success,18,280
1364,2025-01-22,Success,111,45
1365,2026-04-21,Success,10,362
1366,2025-11-23,Success,18,274
1367,2025-02-14,Success,45,59
1368,2026-03-06,Success,129,110
1369,2025-10-24,Success,177,173
1370,2024-09-09,Success,447,314
1371,2025-02-14,Success,180,489
1372,2024-10-21,Success,98,233
1373,2024-10-12,Success,90,39
1374,2024-09-23,Success,233,236
1375,2024-08-02,Success,308,108
1376,2025-09-04,Success,132,407
1377,2025-06-05,Failed,68,211
1378,2024-09-19,Success,359,276
1379,2026-01-21,Success,11,470
1380,2026-05-01,Success,209,185
1381,2025-04-24,Success,423,340
1382,2026-03-28,Success,477,416
1383,2024-11-09,Success,152,250
1384,2025-06-30,Success,423,83
1385,2026-03-30,Success,466,214
1386,2025-11-09,Failed,248,319
1387,2024-07-28,Denied,490,389
1388,2025-04-27,Failed,70,311
1389,2026-01-05,Denied,317,420
1390,2025-03-21,Success,92,239
1391,2024-07-30,Success,184,441
1392,2025-08-18,Success,76,275
1393,2024-09-10,Denied,77,39
1394,2025-01-20,Success,211,19
1395,2025-09-10,Success,389,34
1396,2025-07-22,Denied,432,328
1397,2024-10-24,Success,2,464
1398,2026-04-22,Denied,323,398
1399,2026-03-14,Success,421,151
1400,2025-04-16,Success,287,342
1401,2025-01-04,Success,470,312
1402,2026-03-06,Success,117,289
1403,2025-10-19,Denied,359,363
1404,2026-04-26,Success,412,98
1405,2025-03-12,Success,462,458
1406,2025-07-05,Success,4,288
1407,2024-07-26,Success,123,440
1408,2024-09-25,Denied,309,373
1409,2025-09-20,Success,59,125
1410,2025-12-20,Success,138,33
1411,2025-02-06,Success,148,380
1412,2025-07-14,Denied,266,295
1413,2025-09-24,Success,224,370
1414,2026-03-15,Success,435,296
1415,2024-08-19,Denied,412,221
1416,2025-10-23,Success,327,290
1417,2025-02-15,Success,87,278
1418,2025-09-17,Success,19,132
1419,2024-09-16,Success,74,487
1420,2024-12-17,Denied,319,225
1421,2026-06-01,Success,151,83
1422,2025-11-02,Success,67,88
1423,2025-05-30,Success,113,26
1424,2025-01-21,Success,200,346
